day,month,year,mintp,mxntp,p,evp
23,1,1993,6.27,14.79,0,0.980598363
24,1,1993,8.91,15.5,0,1.049510976
25,1,1993,6.29,15.69,0,1.0551974
26,1,1993,10.32,14.26,0.09,1.055255113
27,1,1993,9.44,14.11,0.02,1.009110001
28,1,1993,9.9,15.29,0.06,1.097042494
29,1,1993,7.75,17.16,0,0.991733794
30,1,1993,6.95,17.65,0,1.007151752
31,1,1993,8.48,16.65,0.2,1.245888022
1,2,1993,11.45,15.41,1.94,1.226887023
2,2,1993,8.03,15.15,0,0.968713697
3,2,1993,8.06,14.87,0.09,0.9303958
4,2,1993,10.46,15.82,0.92,1.143554003
5,2,1993,11.23,16.38,3.57,1.350048731
6,2,1993,10.45,16.91,0.09,1.39785277
7,2,1993,10.95,16.83,0.07,1.338472282
8,2,1993,10.94,15.08,0.81,1.355014631
9,2,1993,11.56,16.78,2.7,1.461475678
10,2,1993,9.24,16.4,1.88,1.159100589
11,2,1993,7.37,16.48,4,1.101801791
12,2,1993,8.83,16.22,0.48,1.138052161
13,2,1993,8.52,15.16,2.97,1.075368809
14,2,1993,8.03,15.25,0.16,0.980006083
15,2,1993,6.89,15.19,0.07,0.929942501
16,2,1993,6.84,13.66,0.9,0.910715304
17,2,1993,6.19,12.03,0.87,0.822278841
18,2,1993,5.13,13.59,0.11,0.77695323
19,2,1993,6.74,14.44,0.11,0.867997326
20,2,1993,8.56,15.19,0.82,0.909623926
21,2,1993,6.92,13.66,0.46,0.886602599
22,2,1993,7.25,12.24,1.25,0.772699643
23,2,1993,5.47,11.11,0.58,0.774578112
24,2,1993,5.34,9.87,0.96,0.778532974
25,2,1993,4.45,10.83,0.76,0.719770208
26,2,1993,4.03,13.52,0.21,0.745053222
27,2,1993,6.48,14.79,0.19,0.7829428
28,2,1993,4.53,13.42,4.66,0.923504345
1,3,1993,6.56,15.54,0.9,0.813038319
2,3,1993,5.54,15.46,0.16,0.732358484
3,3,1993,5.59,14.2,0.58,0.811132761
4,3,1993,7.27,16.37,0.2,0.987157414
5,3,1993,7.29,13.78,0.49,0.912814569
6,3,1993,6.96,12.77,0.23,0.739629369
7,3,1993,7.57,14.9,0.43,0.97327221
8,3,1993,7.98,14.3,1.07,0.952972827
9,3,1993,7.12,11.99,8.99,0.91394973
10,3,1993,7.43,10.55,11.76,1.019122787
11,3,1993,7.5,14.1,0.67,1.012010615
12,3,1993,7.38,15.89,0.2,1.118834474
13,3,1993,9.54,16.6,0.48,1.199593079
14,3,1993,9.25,16.6,2.39,1.289353354
15,3,1993,9.11,16.37,1.75,1.186623824
16,3,1993,8.37,18.71,0,1.164475183
17,3,1993,8.25,17.13,0,1.17451864
18,3,1993,10.06,19.04,0,1.255754632
19,3,1993,8.9,23.73,0,1.290525004
20,3,1993,10.44,20.74,0,1.358610193
21,3,1993,11.7,23.3,0,1.465670219
22,3,1993,13.1,23.63,0.52,1.38560688
23,3,1993,12.06,20.65,0.2,1.469824536
24,3,1993,11.86,25.21,0.01,1.418806734
25,3,1993,11,20.3,2.62,1.346056481
26,3,1993,8.15,13.85,3.31,0.903836997
27,3,1993,7.54,11.02,7.49,0.753816855
28,3,1993,7.4,17.16,0.03,0.758300745
29,3,1993,7.1,18.7,0,0.927328492
30,3,1993,7.51,17.48,0,1.007968167
31,3,1993,7.48,19.04,0.01,1.135483309
1,4,1993,8.49,22.26,0,1.16070839
2,4,1993,9.65,17.21,0.61,1.08897395
3,4,1993,8.13,16.49,0.61,0.91788728
4,4,1993,8.29,20.54,0,1.016342642
5,4,1993,11.11,19.39,0.12,1.119183745
6,4,1993,10.52,20.64,0,1.211129427
7,4,1993,10.96,22.21,0,1.249458162
8,4,1993,11.18,23.81,0,1.265406643
9,4,1993,10.3,23.21,0,1.300623933
10,4,1993,10.56,27.62,0,1.360553634
11,4,1993,12.79,24.77,0,1.372856146
12,4,1993,12.71,23.74,0,1.213505337
13,4,1993,11.85,24.08,0,1.272951698
14,4,1993,12.43,21.97,0.16,1.299158557
15,4,1993,11.54,21.79,0.03,1.162086388
16,4,1993,11.92,18.07,1.3,1.283791674
17,4,1993,11.01,18.12,1.05,1.146667814
18,4,1993,10.19,19.56,0.02,1.171188617
19,4,1993,8.84,21.97,0,1.071723737
20,4,1993,9.31,23.42,0,0.96921288
21,4,1993,9.85,24.05,0,0.990847779
22,4,1993,11.24,21.25,0.01,1.214389115
23,4,1993,12.37,21.54,1.34,1.426631441
24,4,1993,13.3,24.12,0.13,1.513003068
25,4,1993,14.52,22.33,0.34,1.613903187
26,4,1993,12.89,22.26,0.09,1.578758515
27,4,1993,13.6,22.56,0.32,1.482639975
28,4,1993,11.66,17.43,1.05,1.233482283
29,4,1993,10.13,22.9,0,1.173611797
30,4,1993,12,24.14,0.09,1.328664366
1,5,1993,13.45,20.46,0.11,1.386428306
2,5,1993,12.92,18.62,3.42,1.323637542
3,5,1993,12.26,20.6,0.34,1.328239953
4,5,1993,10.83,22.29,0,1.253128464
5,5,1993,12.46,21.42,1.83,1.344173154
6,5,1993,12.46,16.46,45.93,1.454572543
7,5,1993,13.67,19.93,4.66,1.551242037
8,5,1993,13.43,22.97,0.06,1.500129038
9,5,1993,12.08,27.04,0,1.403210306
10,5,1993,13.61,28.5,0,1.666238111
11,5,1993,16.08,26.65,0.4,1.760040157
12,5,1993,15.99,23.82,11.76,1.831427418
13,5,1993,14.73,23.82,4.5,1.540678911
14,5,1993,13.25,22.87,1.45,1.401402215
15,5,1993,13.1,23.8,0.02,1.397893143
16,5,1993,13.31,24.22,0,1.399512336
17,5,1993,12.49,26.18,0,1.37272071
18,5,1993,15.58,28.51,0,1.65541574
19,5,1993,16.72,23.4,0.2,1.699300476
20,5,1993,15.52,26.4,0,1.61162493
21,5,1993,15.23,26.43,4.71,1.634495092
22,5,1993,15.67,26.66,0.69,1.641335538
23,5,1993,16.07,28.15,0,1.587164791
24,5,1993,16.47,28.95,0.02,1.49890882
25,5,1993,16.11,28.88,0.27,1.532906943
26,5,1993,16.7,31.85,0,1.728462389
27,5,1993,18.68,33.24,0,1.799070796
28,5,1993,18.07,29.5,0,1.862540401
29,5,1993,17.64,27.56,0.01,1.833747942
30,5,1993,19.46,32.3,0.03,2.063020683
31,5,1993,18.86,27.09,0.02,1.923027726
1,6,1993,17.59,28.24,0,1.794435218
2,6,1993,17.7,28.9,0,1.71333444
3,6,1993,16.87,27.73,0,1.710671215
4,6,1993,15.84,26.21,0,1.567990707
5,6,1993,14.93,27.24,0,1.645051575
6,6,1993,16.8,28.24,0,1.757440548
7,6,1993,17.89,24.73,0,1.962037821
8,6,1993,19.03,29.81,0.07,2.161966104
9,6,1993,19.57,30.26,0.02,2.067295202
10,6,1993,19.73,29.03,0.07,2.035872723
11,6,1993,18.32,31.38,0,1.66452452
12,6,1993,19.23,26.8,0.24,1.855956887
13,6,1993,17.59,25.2,0,1.426322274
14,6,1993,16.76,25.98,0,1.650129499
15,6,1993,16.32,26.34,0,1.655992
16,6,1993,17.73,26.96,0,1.74452804
17,6,1993,16.58,30.07,0,1.634810913
18,6,1993,16.51,30.52,0,1.581167895
19,6,1993,19.58,28.44,0.08,1.939554275
20,6,1993,20.3,32.7,0.01,1.991349189
21,6,1993,21.53,29.7,0.49,2.227442595
22,6,1993,20.36,30.62,0.54,2.204463546
23,6,1993,19.76,28.63,0,2.007098352
24,6,1993,19.15,29.46,0,1.867761613
25,6,1993,18.57,30.14,0,1.809940126
26,6,1993,19.46,34.31,0,1.880367448
27,6,1993,19.91,31.37,0,1.763003774
28,6,1993,18.83,34.31,0,1.737715757
29,6,1993,22.31,31.96,0.01,2.002692189
30,6,1993,20.91,31.72,0,1.958109623
1,7,1993,20.54,30.57,0.08,1.853375832
2,7,1993,22.03,31.91,0.03,2.19452904
3,7,1993,22.25,31.57,0,2.424866283
4,7,1993,23.3,40.28,0,2.020137153
5,7,1993,26.18,42.89,0.06,1.549091123
6,7,1993,23.24,33.74,0.01,1.933915992
7,7,1993,20.68,29,0,1.807914201
8,7,1993,20.1,29.34,0,1.872924728
9,7,1993,18.75,31.19,0,1.550579482
10,7,1993,20.44,36.01,0,1.883696699
11,7,1993,21.93,30.66,0.17,2.038262497
12,7,1993,19.72,27.32,0,1.510014962
13,7,1993,18.59,26.79,0,1.53294773
14,7,1993,16.74,28.78,0,1.436428337
15,7,1993,18.7,31.42,0,1.699158272
16,7,1993,20.92,32.92,0,2.024097561
17,7,1993,20.78,33.21,0,2.024112526
18,7,1993,20.75,34.18,0,1.755885489
19,7,1993,21.32,36.03,0.06,1.831685779
20,7,1993,22.43,34.96,0.01,2.190886098
21,7,1993,21.49,29.72,0,1.927532236
22,7,1993,20.09,27.62,0,1.60556143
23,7,1993,19.44,28.81,0,1.639614265
24,7,1993,18.3,29.89,0,1.570924147
25,7,1993,18.88,34.21,0,1.692102594
26,7,1993,22.31,35.04,0,1.797867622
27,7,1993,20.73,30.28,0,1.736209901
28,7,1993,19.31,30.74,0,1.774324439
29,7,1993,18.77,33.55,0,1.801787566
30,7,1993,21.13,35.44,0,1.69306018
31,7,1993,22.52,37.03,0,1.872922852
1,8,1993,21.77,34.22,0.12,2.107009565
2,8,1993,21,35.05,0,1.913407176
3,8,1993,22.28,37.26,0,1.765989856
4,8,1993,23.28,36.94,0,1.79309499
5,8,1993,23.66,38.12,0,1.7216415
6,8,1993,25.55,38.37,0,1.710311295
7,8,1993,24.17,36.16,0,1.95429259
8,8,1993,23.39,38.16,0,1.798241586
9,8,1993,23.88,33.56,0.1,1.976034459
10,8,1993,22.13,31.74,0,1.960151347
11,8,1993,20.88,32.36,0,1.996745605
12,8,1993,21.01,31.06,0,2.085048953
13,8,1993,20.62,31.57,0.15,2.094144457
14,8,1993,21.96,32.06,0.29,2.291041531
15,8,1993,23.42,34.13,0.42,2.235864218
16,8,1993,23.16,33.62,0.51,2.250335183
17,8,1993,24.89,35.02,0.75,2.403364385
18,8,1993,22.92,34.38,0,2.058743846
19,8,1993,22.14,34.61,0,1.736327709
20,8,1993,21.7,33.66,0,1.926528108
21,8,1993,21.09,33.64,0,1.968634458
22,8,1993,22.91,34.62,0,2.12388927
23,8,1993,23.42,37.14,0,2.119888116
24,8,1993,23.77,38.05,0,1.991869648
25,8,1993,24.59,40.89,0,2.185376188
26,8,1993,24.35,35.92,0,2.468077879
27,8,1993,23.83,38.25,0,2.450343277
28,8,1993,23.66,29.86,0,2.058967868
29,8,1993,22.16,28.44,0.25,1.924562112
30,8,1993,20.7,28.1,0,1.831025001
31,8,1993,19.29,31.13,0.01,1.645405782
1,9,1993,20.73,32.6,0.11,1.900625061
2,9,1993,21.47,30.93,0.13,1.939425204
3,9,1993,21.9,31.19,0.03,1.907391658
4,9,1993,20.58,33.82,3.5,1.938884394
5,9,1993,20.72,28.91,1.07,1.784535623
6,9,1993,19.44,30.44,0,1.843352887
7,9,1993,21.94,36.36,0.11,2.035073823
8,9,1993,23.69,37.18,0,1.859836229
9,9,1993,23.61,35.89,0.95,2.218340595
10,9,1993,22.34,30.63,0.47,2.301351042
11,9,1993,22.1,29.12,1.07,2.414072629
12,9,1993,20.24,29.96,0,2.006681834
13,9,1993,20.66,35.41,0,1.829650421
14,9,1993,20.21,27.8,8.54,2.163503756
15,9,1993,18.41,27.05,0.09,1.702833052
16,9,1993,18.73,32.55,0,1.904544406
17,9,1993,20.82,34.54,0.06,2.123597348
18,9,1993,21.36,35.68,0,1.811015839
19,9,1993,22.53,31.73,0.01,2.304703274
20,9,1993,21.58,29.83,0.01,2.426711961
21,9,1993,21.39,29.75,0,2.291000671
22,9,1993,20.97,29.46,0.01,2.337569046
23,9,1993,22.57,29.35,0.58,2.26368259
24,9,1993,18.69,23.3,1.31,1.675280772
25,9,1993,17.44,27.88,0.01,1.571182622
26,9,1993,18.14,27.73,0,1.623050169
27,9,1993,20.24,28.28,2.14,1.984309421
28,9,1993,17.85,25.94,4.43,1.882903014
29,9,1993,16.61,25.33,0.04,1.570648694
30,9,1993,17.11,28.92,0.03,1.643582311
1,10,1993,19.77,30.05,0.69,2.009945581
2,10,1993,19.45,29.61,0.56,1.948536472
3,10,1993,17.54,21.84,2.62,1.386358479
4,10,1993,17.99,24.66,0.87,1.593051957
5,10,1993,16.22,29.83,0,1.520170808
6,10,1993,17.38,30.88,0,1.4102745
7,10,1993,18.06,29.16,0.39,2.096994237
8,10,1993,19.54,28.33,0.04,2.071179152
9,10,1993,18.3,25.78,0,1.536400518
10,10,1993,16.95,31.59,0,1.690328041
11,10,1993,19.79,32.11,0,1.59718563
12,10,1993,20.04,29.13,0,1.568536909
13,10,1993,18.38,33.27,0,1.393729441
14,10,1993,19.71,26.59,0.03,1.662721039
15,10,1993,18.56,25.38,0,1.876222871
16,10,1993,18.11,29.82,0,1.922705461
17,10,1993,19.14,31.52,0.01,2.123510222
18,10,1993,17.77,28.76,0.18,1.998146722
19,10,1993,17.5,27.17,0.05,2.025273125
20,10,1993,18.08,28.67,1.81,2.079296146
21,10,1993,17.26,25.56,1.81,1.845003848
22,10,1993,14.6,21.59,5.42,1.392648699
23,10,1993,12.31,20.36,0.98,1.121590557
24,10,1993,14.04,23.07,0.91,1.439824867
25,10,1993,15.66,21.26,0.78,1.65718665
26,10,1993,17.25,22.95,2.07,1.938631924
27,10,1993,17.18,24.47,4.3,2.11811109
28,10,1993,17.38,24.99,2.36,2.073374269
29,10,1993,17.83,24.03,2.07,1.967594614
30,10,1993,17.3,23.97,2.71,2.06526589
31,10,1993,18.02,24.13,3.34,2.110662068
1,11,1993,18.42,27.47,2.25,1.915058802
2,11,1993,16.63,25.01,0.46,1.817777461
3,11,1993,16.61,25.4,0.6,1.904015548
4,11,1993,16.37,26.63,5.71,1.641252972
5,11,1993,16.67,23.31,2.23,1.550295904
6,11,1993,14.48,22.92,0.33,1.406564905
7,11,1993,15.66,23.49,0.04,1.514328108
8,11,1993,13.99,22.31,0.33,1.538361638
9,11,1993,12.61,21.8,0.04,1.517735506
10,11,1993,13.46,21.34,0,1.444913244
11,11,1993,14.12,21.96,0,1.388050471
12,11,1993,14.02,23.38,0.03,1.642790146
13,11,1993,13.9,20.13,0.11,1.644519604
14,11,1993,12.76,21.23,0,1.344798317
15,11,1993,12.22,19.85,0.03,1.35263059
16,11,1993,12.55,16.74,0.06,1.063073294
17,11,1993,10.97,17.03,0.01,0.980105739
18,11,1993,11.3,15.96,0.21,1.052984858
19,11,1993,10.69,15.56,0.1,1.061014697
20,11,1993,9.47,16.31,0.31,1.042003962
21,11,1993,9.62,17.17,0.36,1.069733966
22,11,1993,9.49,16.65,0,1.018374752
23,11,1993,9.11,17.6,0.02,0.951021136
24,11,1993,11.55,19.34,2.46,1.306716826
25,11,1993,13.05,16.67,11.26,1.504962713
26,11,1993,12.18,18.53,1.34,1.408969577
27,11,1993,13.21,17.83,2.7,1.428197517
28,11,1993,12.19,17.52,0.6,1.303869485
29,11,1993,11.77,17.87,0.5,1.306832798
30,11,1993,11.2,18.7,1.15,1.33959167
1,12,1993,11.03,17.07,1.41,1.263084596
2,12,1993,10.18,14.39,2.59,1.154408803
3,12,1993,10.07,15.52,4.71,1.119063873
4,12,1993,9.51,15.54,2.14,1.224611514
5,12,1993,13.21,17.52,2.14,1.471173275
6,12,1993,12.58,17.93,0.42,1.411221158
7,12,1993,10.54,17.95,0.04,1.329029922
8,12,1993,10.47,18.19,0.03,1.323948168
9,12,1993,9.71,19.94,0,1.240963697
10,12,1993,9.08,19.32,0,1.210627232
11,12,1993,8.07,18.04,0.02,1.2444292
12,12,1993,10.45,17.4,0.03,1.35297585
13,12,1993,9.68,20.08,0.01,1.227935292
14,12,1993,8.54,17.59,0.13,1.019546552
15,12,1993,9.56,18.69,0.06,1.313254379
16,12,1993,10.9,17.44,0.02,1.23657108
17,12,1993,11.05,17.05,0.11,1.206291513
18,12,1993,10.55,16.98,0.09,1.193304725
19,12,1993,10.58,16.93,0.12,1.182456278
20,12,1993,9.09,16.2,0.11,1.218485034
21,12,1993,8.71,20.69,0,1.186155661
22,12,1993,9.77,16.98,0.03,1.124382204
23,12,1993,8.48,15.52,0,1.005406373
24,12,1993,9.2,18.21,0.09,1.122141793
25,12,1993,9.79,14.73,0.21,1.029339054
26,12,1993,10.17,15.6,1.4,0.974151847
27,12,1993,9.09,14.44,0.35,0.821674311
28,12,1993,8.35,13.95,2.18,1.036631791
29,12,1993,7.96,13.15,1.14,1.022901498
30,12,1993,8.97,15.06,2.72,1.159201211
31,12,1993,9.45,16.24,0.78,1.164263111
1,1,1994,8.34,17.51,0.18,1.07525629
2,1,1994,8.34,17.51,0.18,1.07525629
3,1,1994,11.28,15.13,0.16,1.074925879
4,1,1994,10.78,19.3,0.02,1.359861665
5,1,1994,9.36,20.56,0.01,1.144610146
6,1,1994,10.06,15.56,0.23,1.194595168
7,1,1994,8.25,18.58,0,1.162263647
8,1,1994,8.56,19.03,0.01,1.085175734
9,1,1994,9.45,11.97,8.91,1.165679967
10,1,1994,10.39,14.21,5.73,1.046791001
11,1,1994,9.53,16.77,0.13,1.220709225
12,1,1994,9.57,13.88,3.52,1.107324439
13,1,1994,9.88,14.83,1.63,1.129144706
14,1,1994,10.1,16.3,0.08,1.289975669
15,1,1994,9.64,18.15,0.24,1.409902445
16,1,1994,10.56,16.95,0.35,1.324105506
17,1,1994,9.55,15.69,0.09,1.075460888
18,1,1994,9.78,13.43,0.59,1.123997885
19,1,1994,9.97,15.81,0.36,1.331028045
20,1,1994,10.77,15.66,0.16,1.413708665
21,1,1994,9.12,17.11,0.64,1.156330154
22,1,1994,9.89,14.47,0.13,0.960753499
23,1,1994,8.61,14.17,0.31,1.022675547
24,1,1994,7.05,13.8,0.35,0.995992071
25,1,1994,7.01,14.77,0.28,1.03347284
26,1,1994,9.67,13.62,1.91,1.206054174
27,1,1994,11.86,16.26,0.43,1.21895394
28,1,1994,10.48,15.79,0.05,1.026942748
29,1,1994,11.19,17.36,0.15,1.128779309
30,1,1994,8.95,14.67,0.01,0.825228675
31,1,1994,6.73,14.09,0,0.743121366
1,2,1994,4.27,16.53,0,0.848984863
2,2,1994,5.71,17.41,0,1.01898921
3,2,1994,8.36,17.82,0,1.085718273
4,2,1994,6.02,19.69,0,0.840005908
5,2,1994,5.87,17.33,0,0.807431243
6,2,1994,5.53,12.7,1.52,0.841190345
7,2,1994,7.59,11.83,7.44,0.943759514
8,2,1994,8.34,13.96,1.59,0.898431903
9,2,1994,8.28,15.78,10.07,1.071642086
10,2,1994,9.43,11.91,5.68,1.064046959
11,2,1994,9.72,13.98,1.81,1.091777048
12,2,1994,10.41,14.17,1.51,0.983036136
13,2,1994,9.72,12.89,3.75,1.118502045
14,2,1994,9.72,14.23,10.31,1.158108629
15,2,1994,6.68,14.68,0.41,0.897259358
16,2,1994,8.41,16.85,0.1,1.077482874
17,2,1994,10.01,17.31,0.1,1.243057658
18,2,1994,10.34,15.86,0.92,1.374322591
19,2,1994,8.8,12.33,1.69,0.941559585
20,2,1994,8.5,13.86,2.4,1.047867979
21,2,1994,9.67,16.18,1.69,0.989378915
22,2,1994,7.69,15.94,0.8,0.985168329
23,2,1994,5.58,19.81,0,0.982807025
24,2,1994,9.62,22,0,1.183634666
25,2,1994,9.96,20.98,0,1.152508909
26,2,1994,9.31,20.11,0,1.222751676
27,2,1994,8.8,21.55,0,1.245781083
28,2,1994,10.37,21.8,0,1.304835045
1,3,1994,9.39,20.85,0,1.303099504
2,3,1994,9.74,18.86,0,1.295291177
3,3,1994,10.26,18.31,0,1.34306511
4,3,1994,9.29,18.35,0,1.212751742
5,3,1994,10.05,19.27,0,1.35132434
6,3,1994,9.59,17.69,0,1.232380393
7,3,1994,9.76,16.68,0,1.159729097
8,3,1994,9.71,18.11,0,1.06088191
9,3,1994,9.6,18.61,0,1.196433503
10,3,1994,8.78,18.44,0,1.175875465
11,3,1994,8.98,21.01,0,1.242180998
12,3,1994,9.9,20.61,0,1.186826936
13,3,1994,8.28,20.43,0,1.091767721
14,3,1994,8.79,18.64,0.02,1.203088267
15,3,1994,10,17.91,0.01,1.181019822
16,3,1994,9.17,19.57,0,1.193724498
17,3,1994,9.28,19.21,0.01,1.215623702
18,3,1994,11.72,18.32,3.74,1.227271586
19,3,1994,10.37,17.67,0.27,1.062239375
20,3,1994,9.27,21.48,0,1.134844969
21,3,1994,9.49,26.35,0,1.054267969
22,3,1994,12.81,24.37,0.02,1.229588421
23,3,1994,12.18,21.31,0.05,1.457528822
24,3,1994,10.48,21.38,0.02,1.377087169
25,3,1994,10.02,23.93,0.06,1.204334092
26,3,1994,10.8,26.51,0,1.122304496
27,3,1994,12.35,26.22,0.02,1.196839366
28,3,1994,14.07,20.63,0.02,1.363660796
29,3,1994,11.79,20.08,0.01,1.243850067
30,3,1994,9.93,21.56,0,1.157964248
31,3,1994,10.48,21.64,0,1.171109466
1,4,1994,10.3,24.86,0,1.196205419
2,4,1994,12.23,26.62,0,1.323774447
3,4,1994,10.71,19.16,0.04,1.054771843
4,4,1994,9.3,14.2,2.5,0.963420745
5,4,1994,8.54,15.01,0.47,0.890643252
6,4,1994,10.65,17.57,0.75,1.051225077
7,4,1994,11.1,15.86,0.87,0.906395171
8,4,1994,10.88,19.74,1.11,1.127508294
9,4,1994,10.95,19.59,0.07,1.022550929
10,4,1994,9.59,21.1,0,1.021732489
11,4,1994,9.95,23.07,0.32,1.112923121
12,4,1994,9.28,18.7,1.91,1.098687467
13,4,1994,10,16.16,0.44,0.929426593
14,4,1994,7.56,20.97,0,0.878817215
15,4,1994,9.75,23.17,0,1.057880043
16,4,1994,13,20.46,0.21,1.552366096
17,4,1994,12.3,20.8,4.16,1.451069771
18,4,1994,10.25,18.13,0.59,1.091983349
19,4,1994,8.88,20.94,0,1.028821047
20,4,1994,9.69,20.01,0,1.069284625
21,4,1994,10.91,20.09,3.73,1.176748484
22,4,1994,11.54,19.79,3.6,1.240174666
23,4,1994,10.27,21.14,0.25,1.185167745
24,4,1994,10.53,26.77,0.03,1.258944963
25,4,1994,13.15,27.65,0.06,1.263532681
26,4,1994,12.63,21.46,0.12,1.244289403
27,4,1994,11.7,17.78,0.24,1.092258161
28,4,1994,11.95,18.81,0.87,1.314912836
29,4,1994,11.04,21.74,0,1.280668517
30,4,1994,12.71,22,1.25,1.398783817
1,5,1994,12.52,20.15,2.72,1.361108487
2,5,1994,11.43,22.68,2.24,1.328718475
3,5,1994,12.18,24.92,0,1.261562897
4,5,1994,13.34,24.37,0,1.378214855
5,5,1994,12.55,23.31,0.48,1.295024974
6,5,1994,12.93,27.15,0.21,1.551583894
7,5,1994,13.73,22.92,0,1.361274118
8,5,1994,12.08,23.81,0,1.226497085
9,5,1994,12.74,27.75,1.02,1.476386715
10,5,1994,14.8,22.75,2.46,1.406672885
11,5,1994,12.86,21.07,4.99,1.328318373
12,5,1994,11.73,26.06,0,1.263957416
13,5,1994,15.87,25.44,0.83,1.729021739
14,5,1994,15.52,26.26,0,1.730730328
15,5,1994,15.4,24.81,0,1.64965347
16,5,1994,14.1,28.66,0,1.530182448
17,5,1994,16.06,31.37,0.01,1.657830609
18,5,1994,15.19,28.57,1.45,1.662738049
19,5,1994,15.81,24.01,2.26,1.385161101
20,5,1994,13.17,26.11,0,1.203186239
21,5,1994,14.78,31.5,0,1.346548937
22,5,1994,16.23,34.18,0,1.36937381
23,5,1994,18.38,35.83,0,1.306945009
24,5,1994,21.74,35.83,0,1.196739479
25,5,1994,20.69,35.78,0.01,1.417906304
26,5,1994,19.38,29.02,0.03,1.773276906
27,5,1994,18.02,32.88,0,1.648206575
28,5,1994,20.22,31.58,0,1.550016664
29,5,1994,20.05,33.39,0.02,1.585418233
30,5,1994,21.25,35.95,0.16,1.770103016
31,5,1994,22.31,35.92,0.03,1.753447597
1,6,1994,22.08,35.32,0.01,1.592150603
2,6,1994,19.75,32.09,0,1.713830446
3,6,1994,18.66,33.66,0,1.780402371
4,6,1994,20.05,33.74,0.01,1.654617671
5,6,1994,21.12,32.05,0,1.801553091
6,6,1994,18.79,30.68,0,1.676537072
7,6,1994,17.48,26.1,0,1.413144965
8,6,1994,15.58,27.82,0,1.433444649
9,6,1994,16.54,29.61,0,1.578695121
10,6,1994,18.79,29.27,0.85,1.897627591
11,6,1994,16.87,24.89,0,1.349851188
12,6,1994,16.07,26.83,0.26,1.337275872
13,6,1994,16.65,22.21,5.55,1.423754022
14,6,1994,15.22,24.63,0.18,1.369918418
15,6,1994,15.91,25.8,0.02,1.481914494
16,6,1994,15.61,27.73,0,1.451556069
17,6,1994,16.93,29.4,0,1.43118535
18,6,1994,18,32.68,0,1.594791771
19,6,1994,19.28,35.22,0,1.745879038
20,6,1994,22.31,39.95,0,1.511709262
21,6,1994,21.89,34.19,0,1.688816629
22,6,1994,20,31.1,0,1.775556942
23,6,1994,19.06,25.88,0.01,1.783410543
24,6,1994,19.62,30.88,0,1.857097587
25,6,1994,19.24,33.42,0,1.79697937
26,6,1994,20.69,35.54,0,1.95048163
27,6,1994,21.84,34.36,0,2.127912835
28,6,1994,20.63,31.35,0,2.079846428
29,6,1994,20.1,30.08,0,1.861806278
30,6,1994,18.74,29.49,0,1.787406554
1,7,1994,20.01,30.54,0,1.94715122
2,7,1994,20.24,32.35,0,1.850073078
3,7,1994,20.53,34.38,0,1.75998719
4,7,1994,22.61,36.52,0,1.604131615
5,7,1994,23.66,37.3,0,1.578868275
6,7,1994,24.63,39.17,0,1.407505338
7,7,1994,24.4,38.61,0,1.606688087
8,7,1994,22.77,34.07,0,1.957073631
9,7,1994,21.16,31.46,0,1.770546206
10,7,1994,20.68,31.71,0,1.83068533
11,7,1994,20.54,29.93,0,1.943490453
12,7,1994,20.11,31.96,0,1.935106034
13,7,1994,20.18,31.01,0,1.912273317
14,7,1994,19.88,30.84,0,1.879960585
15,7,1994,20.55,32.96,0,1.858678827
16,7,1994,21.22,34.62,0,1.865235603
17,7,1994,22.2,33.65,0,1.952366831
18,7,1994,22,34.63,0,2.049927271
19,7,1994,23.22,35.05,0,1.946487729
20,7,1994,23.21,36.64,0,1.860386266
21,7,1994,22.74,36.92,0,2.019237717
22,7,1994,22.48,32.67,0,1.94463053
23,7,1994,21.57,31.61,0,2.094887001
24,7,1994,22.01,32.28,0,2.078323278
25,7,1994,21.82,34.74,0,1.882425074
26,7,1994,22.17,34.75,0,2.013662568
27,7,1994,23.33,33.08,0.01,2.126788908
28,7,1994,22.11,31.92,0.1,2.219606735
29,7,1994,22.55,32.84,0.01,2.115056562
30,7,1994,23.03,33.72,0,1.942692944
31,7,1994,22.15,34.78,0.01,2.008808189
1,8,1994,23.78,33.68,1.84,2.220973319
2,8,1994,24.01,34.45,0,2.263354614
3,8,1994,24.1,33.56,3.52,2.383452436
4,8,1994,23.93,33.1,0.76,2.426065366
5,8,1994,23.35,34.37,0,2.28425119
6,8,1994,23.89,34.65,0,2.142007712
7,8,1994,23.13,34.74,0,2.055860588
8,8,1994,23.75,36.51,0,2.002547272
9,8,1994,24.67,38.03,0,1.880516951
10,8,1994,24.3,38.64,0,2.131539847
11,8,1994,25.28,40.69,0,2.187492569
12,8,1994,25.13,39.06,0,2.188687333
13,8,1994,25.1,36.98,0,2.24764944
14,8,1994,25.87,40.16,0.01,2.211824391
15,8,1994,27.16,42.42,0,1.999220286
16,8,1994,27.8,42.11,0.02,1.821745
17,8,1994,26.62,38.15,0.02,2.400259933
18,8,1994,26.16,41.74,0,2.149544234
19,8,1994,26.08,35.87,0.07,2.298585071
20,8,1994,23.99,31.67,0,2.171462844
21,8,1994,22.67,33.59,0,2.177729431
22,8,1994,22.22,36.72,0,1.957689363
23,8,1994,23.54,37.86,0,1.954467965
24,8,1994,25.38,40.41,0,1.722769787
25,8,1994,25.8,39.17,0.03,1.956766589
